chemical_class,buffer_m,lag_window_days,lbs_ai,acres_treated,tox_units_avian,tox_units_aquatic,n_sections_intersected,n_applications,location_id,survey_start,survey_end,spatial_join
Pyrethroids,2000,60,13.4548,461.045,0.003595,58.260736,7,13,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Diamides,5000,60,40.7313,469.889,0.018103,3.511319,7,27,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Other neonics,5000,60,5.2545,35.0377,0.053618,0.000106,2,2,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Pyrethroids,5000,60,91.8473,2114.2283,0.035765,509.142999,24,66,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Restricted neonics,5000,60,17.1095,385.7249,0.551918,0.000201,3,15,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Diamides,500,90,0.5116,5.8464,0.000227,0.0441,1,1,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Pyrethroids,500,90,1.6384,58.1244,0.000415,7.123496,2,5,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Diamides,1000,90,1.8297,20.9111,0.000813,0.157735,1,1,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Other neonics,1000,90,0.2094,1.396,0.002137,4e-06,1,1,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Pyrethroids,1000,90,5.9569,210.6466,0.001521,25.883583,4,8,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Diamides,2000,90,3.325,38.0,0.001478,0.286638,1,1,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Other neonics,2000,90,3.1155,20.7702,0.031791,6.3e-05,1,1,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Pyrethroids,2000,90,13.4548,461.045,0.003595,58.260736,7,13,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Diamides,5000,90,40.7313,469.889,0.018103,3.511319,7,27,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Other neonics,5000,90,5.2545,35.0377,0.053618,0.000106,2,2,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Pyrethroids,5000,90,91.8473,2114.2283,0.035765,509.142999,24,66,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Restricted neonics,5000,90,17.1095,385.7249,0.551918,0.000201,3,15,BBS_CA_012_PENNINGTON_2022,2022-05-28,2022-06-10,plss_spatial
Pyrethroids,500,30,0.4171,12.9868,0.000106,1.813537,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,30,1.548,48.1959,0.000392,6.730277,2,2,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,30,0.1406,0.8169,0.000244,1e-06,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,2000,30,1.9972,22.8251,0.000888,0.172172,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,30,5.3148,162.1756,0.001346,23.107813,6,17,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,30,2.045,11.8822,0.00355,2e-05,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,5000,30,74.1915,847.8845,0.032974,6.395823,7,31,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Other neonics,5000,30,1.92,16.0,0.019592,3.9e-05,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,30,121.2002,3095.9727,0.033116,564.954251,19,52,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,30,6.54,38.0,0.011354,6.5e-05,2,2,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,500,60,0.4171,12.9868,0.000106,1.813537,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,60,1.548,48.1959,0.000392,6.730277,2,2,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,60,0.1406,0.8169,0.000244,1e-06,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,2000,60,1.9972,22.8251,0.000888,0.172172,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,60,5.3148,162.1756,0.001346,23.107813,6,17,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,60,2.045,11.8822,0.00355,2e-05,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,5000,60,74.1915,847.8845,0.032974,6.395823,7,31,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Other neonics,5000,60,1.92,16.0,0.019592,3.9e-05,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,60,121.7859,3104.7794,0.033563,567.123799,20,53,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,60,6.54,38.0,0.011354,6.5e-05,2,2,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,500,90,0.4171,12.9868,0.000106,1.813537,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,90,1.548,48.1959,0.000392,6.730277,2,2,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,90,0.1406,0.8169,0.000244,1e-06,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,2000,90,1.9972,22.8251,0.000888,0.172172,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,5.3148,162.1756,0.001346,23.107813,6,17,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,90,2.045,11.8822,0.00355,2e-05,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,5000,90,74.1915,847.8845,0.032974,6.395823,7,31,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Other neonics,5000,90,1.92,16.0,0.019592,3.9e-05,1,1,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,125.5274,3176.7794,0.036414,580.981186,20,54,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,90,6.54,38.0,0.011354,6.5e-05,2,2,BBS_CA_012_PENNINGTON_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,30,1.1334,12.0486,0.00063,10.303904,1,2,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Carbamates,5000,30,104.12,208.2401,0.05206,13.938426,2,3,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,30,54.6543,747.6258,0.032683,436.390877,7,11,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,30,78.7207,208.2401,2.539378,0.000926,2,3,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,30,0.1653,11.9665,7.3e-05,0.000725,1,3,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,2000,60,1.1334,12.0486,0.00063,10.303904,1,2,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Carbamates,5000,60,149.5834,299.1667,0.074792,20.024547,2,6,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,60,57.3368,809.0815,0.033362,448.053879,7,13,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,60,113.0704,299.1667,3.647431,0.00133,2,6,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,60,0.1653,11.9665,7.3e-05,0.000725,1,3,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,2000,90,27.7077,26.07,0.07718,39.582445,2,2,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,2000,90,1.7455,38.1186,0.000936,12.414518,3,4,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Carbamates,5000,90,149.5834,299.1667,0.074792,20.024547,2,6,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,5000,90,385.0634,381.4756,1.492552,567.3806,5,11,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,90,65.0439,1137.2194,0.037216,474.629982,10,17,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,90,113.0704,299.1667,3.647431,0.00133,2,6,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,90,0.1653,11.9665,7.3e-05,0.000725,1,3,BBS_CA_149_ATWATER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,2000,30,0.1973,0.7878,0.006365,2e-06,1,1,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,30,95.8968,127.8624,0.047948,12.837591,2,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,30,1.7733,33.0642,0.000985,16.120591,1,1,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,30,50.1688,135.0624,1.618349,0.00059,3,4,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,30,0.4804,10.4812,0.000214,0.002107,1,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,60,2.1057,13.2134,0.000215,3.509549,2,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,60,3.3384,13.2134,0.107691,3.9e-05,2,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,60,142.049,220.1667,0.071024,19.015926,2,5,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,60,20.498,150.5642,0.002896,47.328463,3,4,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,60,112.9299,337.6667,3.6429,0.001329,4,8,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,60,0.4804,10.4812,0.000214,0.002107,1,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,500,90,4.3547,17.44,0.111089,43.546696,1,2,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,500,90,0.4109,17.44,0.000205,1.417065,1,2,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,1000,90,17.2015,68.8902,0.438814,172.015276,1,2,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,90,1.6233,68.8902,0.000812,5.597597,1,2,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,2000,90,67.957,272.3625,2.152326,619.520656,4,7,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,90,8.5248,285.5759,0.003424,25.644314,5,10,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,90,3.3384,13.2134,0.107691,3.9e-05,2,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,90,142.049,220.1667,0.071024,19.015926,2,5,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,5000,90,203.5199,811.8859,11.073809,1191.679924,6,15,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,90,39.0793,938.5171,0.012186,111.402019,7,13,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,90,112.9299,337.6667,3.6429,0.001329,4,8,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,90,0.4804,10.4812,0.000214,0.002107,1,3,BBS_CA_149_ATWATER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,30,2.9695,14.8943,0.000303,4.949106,1,2,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,30,1.8813,7.4472,0.060686,2.2e-05,1,1,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,30,39.6497,80.3326,0.209635,5.297205,2,2,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,30,18.5119,282.1345,0.008228,1.595852,4,7,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,30,48.5391,554.5389,0.018727,158.735311,4,7,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,30,42.8355,134.8,1.38179,0.000504,2,2,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,60,2.9695,14.8943,0.000303,4.949106,1,2,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,60,1.8813,7.4472,0.060686,2.2e-05,1,1,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,60,108.0809,217.195,0.24385,14.458009,2,5,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,60,18.5119,282.1345,0.008228,1.595852,4,7,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,60,48.5391,554.5389,0.018727,158.735311,4,7,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,60,64.7348,192.6624,2.088218,0.000762,3,4,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,90,3.4178,36.7666,0.000481,6.661883,2,4,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,90,1.8813,7.4472,0.060686,2.2e-05,1,1,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,90,108.0809,217.195,0.24385,14.458009,2,5,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,90,18.5119,282.1345,0.008228,1.595852,4,7,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,90,59.5266,1019.2996,0.022041,204.567613,6,14,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,90,64.7348,192.6624,2.088218,0.000762,3,4,BBS_CA_149_ATWATER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,500,30,0.0703,2.7494,3.5e-05,0.242328,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,500,30,0.1406,2.7494,0.004534,2e-06,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,30,0.29,11.3445,0.000145,0.999905,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,30,0.5799,11.3445,0.018708,7e-06,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,30,0.9566,37.424,0.000478,3.298554,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,30,4.278,51.9665,0.138,5e-05,2,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Carbamates,5000,30,56.0321,112.0642,0.028016,7.500953,2,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,30,0.3555,3.3727,0.000158,0.017775,1,1,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Other neonics,5000,30,32.0504,261.7283,0.327045,0.000644,5,15,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,30,10.7686,278.8781,0.00571,70.2052,5,8,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,30,71.6897,425.4624,2.312571,0.000843,6,8,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,30,1.2032,15.3267,0.000535,0.005277,1,1,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,500,60,29.0812,28.938,0.081006,41.544626,1,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,60,0.9798,31.6874,0.000265,4.196666,2,5,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,500,60,0.1406,2.7494,0.004534,2e-06,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,1000,60,114.8748,114.309,0.319985,164.106832,1,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,60,3.8826,125.6535,0.001055,16.620068,2,5,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,60,0.5799,11.3445,0.018708,7e-06,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,60,0.4843,4.597,0.000215,0.024214,1,1,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,2000,60,365.4002,363.6006,1.017828,522.000247,1,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,60,12.3842,401.0246,0.003371,52.984046,2,5,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,60,4.278,51.9665,0.138,5e-05,2,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Carbamates,5000,60,86.6854,173.3708,0.043343,11.604474,2,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,60,4.5694,43.3727,0.002031,0.228471,2,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,5000,60,568.1213,525.0,1.582511,811.601825,2,4,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Other neonics,5000,60,54.4165,444.362,0.555271,0.001093,5,21,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,60,27.9082,807.2508,0.010241,147.737839,7,13,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,60,94.8674,486.769,3.060238,0.001116,6,9,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,60,1.2032,15.3267,0.000535,0.005277,1,1,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,500,90,29.0812,28.938,0.081006,41.544626,1,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,90,0.9798,31.6874,0.000265,4.196666,2,5,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,500,90,0.1406,2.7494,0.004534,2e-06,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,1000,90,114.8748,114.309,0.319985,164.106832,1,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,90,3.8826,125.6535,0.001055,16.620068,2,5,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,90,0.5799,11.3445,0.018708,7e-06,1,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,90,0.4843,4.597,0.000215,0.024214,1,1,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,2000,90,365.4002,363.6006,1.017828,522.000247,1,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,90,12.3842,401.0246,0.003371,52.984046,2,5,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,90,4.278,51.9665,0.138,5e-05,2,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Carbamates,5000,90,86.6854,173.3708,0.043343,11.604474,2,3,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,90,4.5694,43.3727,0.002031,0.228471,2,2,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,5000,90,568.1213,525.0,1.582511,811.601825,2,4,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Other neonics,5000,90,54.4165,444.362,0.555271,0.001093,5,21,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,90,27.9082,807.2508,0.010241,147.737839,7,13,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,90,94.8674,486.769,3.060238,0.001116,6,9,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,90,1.2032,15.3267,0.000535,0.005277,1,1,BBS_CA_149_ATWATER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,30,1.8842,18.35,0.000837,0.09421,2,5,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Carbamates,5000,30,27.1457,56.6569,0.446845,3.609664,1,3,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Diamides,5000,30,95.8805,914.7682,0.042614,4.794026,8,31,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Pyrethroids,5000,30,1.7146,67.5957,0.000857,5.912273,1,1,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Restricted neonics,5000,30,15.9073,100.6599,0.513137,0.000187,2,2,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Spinosyns,5000,30,1.4798,23.5927,0.000658,0.00649,1,2,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Diamides,2000,60,2.3685,22.9471,0.001053,0.118425,2,6,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Carbamates,5000,60,97.299,196.9635,0.481922,13.001002,2,5,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Diamides,5000,60,100.4499,958.1409,0.044644,5.022497,9,33,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Pyrethroids,5000,60,1.7146,67.5957,0.000857,5.912273,1,1,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Restricted neonics,5000,60,68.9803,240.9665,2.225172,0.000812,3,4,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Spinosyns,5000,60,1.4798,23.5927,0.000658,0.00649,1,2,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Pyrethroids,500,90,0.3641,11.5752,9.2e-05,1.583144,1,1,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Pyrethroids,1000,90,1.4383,45.7236,0.000364,6.253631,1,1,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Diamides,2000,90,2.3685,22.9471,0.001053,0.118425,2,6,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Pyrethroids,2000,90,4.6539,149.9223,0.001198,20.16343,2,2,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Carbamates,5000,90,97.299,196.9635,0.481922,13.001002,2,5,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Diamides,5000,90,100.4499,958.1409,0.044644,5.022497,9,33,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Pyrethroids,5000,90,14.9669,585.7832,0.005154,60.099121,5,9,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Restricted neonics,5000,90,68.9803,240.9665,2.225172,0.000812,3,4,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Spinosyns,5000,90,1.4798,23.5927,0.000658,0.00649,1,2,BBS_CA_149_ATWATER_2019,2019-05-28,2019-06-10,plss_spatial
Diamides,2000,30,0.364,4.9993,0.000162,0.031382,1,1,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Carbamates,5000,30,165.1505,338.5872,1.604761,22.023115,2,10,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Diamides,5000,30,7.4912,92.7236,0.003329,0.489246,3,3,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Pyrethroids,5000,30,29.7282,676.2684,0.009468,159.707603,7,29,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Restricted neonics,5000,30,48.3654,127.8624,1.560174,0.000569,2,3,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Spinosyns,5000,30,7.1077,39.7915,0.003554,0.007108,1,1,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Organophosphates,500,60,2.7675,2.7494,0.007709,3.953601,1,2,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Pyrethroids,500,60,0.0633,2.7494,3.2e-05,0.218365,1,2,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Organophosphates,1000,60,11.4195,11.3445,0.031809,16.313503,1,2,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Pyrethroids,1000,60,0.2613,11.3445,0.000131,0.901025,1,2,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Diamides,2000,60,0.364,4.9993,0.000162,0.031382,1,1,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
Organophosphates,2000,60,73.9344,74.5621,0.205945,105.620599,3,6,BBS_CA_149_ATWATER_2020,2020-05-28,2020-06-10,plss_spatial
